Record_ID,Date,Store_Location,Region,Total_Waste_Generated_kg,Waste_Recycled_kg,Waste_Landfill_kg,Waste_Composted_kg,Hazardous_Waste_kg,Waste_Recycling_Rate_%,Water_Usage_liters,Water_Recycled_liters,Energy_Consumption_kwh,Renewable_Energy_kwh,Carbon_Emissions_kg_co2,Waste_Category,Disposal_Method,Compliance_Status,Performance_Score,Data_Quality_Score,Month,Day_Type,Quarter
16829,2024-06-11,Store_034,North,2126.0,1510.42,2448.81,1187.54,68.55,74.23,41244.52,2444.84,13465.51,8842.48,3601.43,Food,Composting,Compliant,98.6,80.8,6,Weekday,Q2
6009,2024-06-11,Store_039,North,4163.04,2925.53,2568.36,929.68,469.62,46.68,39760.96,17326.01,11444.0,3462.84,2829.9,Plastic,Recycling,Compliant,74.0,82.7,6,Weekday,Q2
19538,2024-06-11,Store_021,East,1484.97,1187.976,1405.65,753.09,5.25,88.05,4414.4,501.82,14371.13,5253.57,1356.23,Paper,Recycling,Compliant,98.6,80.3,6,Weekday,Q2
16295,2024-06-11,Store_013,North,4273.98,3020.67,37.65,796.68,4.48,41.05,16694.16,16000.59,11332.84,10507.98,3401.23,Packaging,Composting,Compliant,65.1,91.6,6,Weekday,Q2
5331,2024-06-11,Store_019,North,1664.18,1331.344,846.22,900.32,462.67,79.65,4490.8,3262.3,10992.49,8750.02,3659.86,Packaging,Recycling,Compliant,93.0,89.1,6,Weekday,Q2
17628,2024-06-11,Store_008,East,2841.34,1471.7,2925.09,1360.3,259.03,72.82,43337.92,29322.14,9127.63,11254.41,2713.68,Packaging,Composting,Partial,64.4,84.1,6,Weekday,Q2
1880,2024-06-11,Store_029,East,3829.37,2648.91,2296.3,1272.5,364.68,43.95,13797.64,7345.4,11284.86,4428.02,1021.84,Packaging,Landfill,Compliant,61.0,89.6,6,Weekday,Q2
11221,2024-06-11,Store_049,West,3655.91,933.8,752.82,1383.8,369.4,62.05,15913.25,1612.32,2323.83,904.4,875.28,Packaging,Recycling,Compliant,67.3,94.6,6,Weekday,Q2
14551,2024-06-11,Store_001,East,3061.83,1200.68,2657.84,595.49,279.88,61.98,34714.44,43054.27,3081.76,11976.93,3141.54,Food,Incineration,Compliant,81.8,77.9,6,Weekday,Q2
15829,2024-06-11,Store_001,North,4707.61,4457.98,2467.59,1588.61,234.09,90.91,47208.85,26343.65,13231.23,2557.75,2823.85,Food,Composting,Partial,56.7,92.9,6,Weekday,Q2
17373,2024-06-11,Store_022,Central,4029.36,598.77,2867.5,417.41,139.76,30.59,47066.65,6109.57,10733.64,8208.22,2668.27,Packaging,Composting,Compliant,86.3,78.6,6,Weekday,Q2
4880,2024-06-11,Store_001,East,2301.51,1283.29,1396.83,990.19,332.16,35.02,49439.37,26537.47,13547.58,7303.22,996.12,Packaging,Recycling,Compliant,83.0,84.9,6,Weekday,Q2
4577,2024-06-11,Store_048,North,3563.91,2405.6,1119.58,565.01,182.89,84.47,6787.61,35489.89,12671.77,225.19,4396.71,Packaging,Recycling,Compliant,82.1,77.8,6,Weekday,Q2
4689,2024-06-11,Store_014,West,990.97,449.6,2391.84,67.41,432.68,47.57,24757.49,17333.53,14465.23,2812.23,2476.49,Paper,Recycling,Non-Compliant,63.7,89.3,6,Weekday,Q2
8061,2024-06-11,Store_016,North,1810.7,1448.5600000000002,2811.79,698.22,341.18,27.17,37097.49,30957.14,10126.18,5369.16,3505.71,Plastic,Recycling,Compliant,57.3,90.5,6,Weekday,Q2
17095,2024-06-11,Store_017,East,4586.94,2388.5,686.33,1393.35,276.9,49.39,2580.44,35468.72,14645.04,11089.67,4344.4,Packaging,Landfill,Non-Compliant,58.2,94.1,6,Weekday,Q2
17187,2024-06-11,Store_026,West,4933.18,1326.42,462.37,1550.81,375.92,48.08,28128.58,36372.32,7139.95,3293.82,4151.86,Packaging,Composting,Compliant,80.0,95.7,6,Weekday,Q2
14202,2024-06-11,Store_043,South,1461.63,1169.304,2084.81,1912.62,187.69,59.21,25609.97,18491.82,3358.56,217.18,2251.96,Food,Composting,Compliant,96.8,83.8,6,Weekday,Q2
17319,2024-06-11,Store_003,North,1523.72,341.98,2182.33,13.29,127.58,23.72,21190.83,21700.58,8235.26,825.98,819.94,Plastic,Incineration,Partial,67.6,88.6,6,Weekday,Q2
4954,2024-06-11,Store_025,Central,4975.02,730.57,2574.63,645.65,50.15,51.75,15598.33,23343.46,3929.87,5408.93,3589.65,Paper,Recycling,Compliant,56.5,86.3,6,Weekday,Q2
13506,2024-06-11,Store_039,East,2597.39,1475.83,897.15,1035.25,210.33,48.95,39380.64,19003.43,14165.62,4550.5,1791.95,Food,Recycling,Compliant,86.9,91.7,6,Weekday,Q2
15419,2024-06-11,Store_013,South,3138.76,2511.0080000000003,1745.92,1485.6,1.44,53.19,8647.77,22308.68,7089.56,10291.78,1036.4,Packaging,Landfill,Compliant,94.4,90.4,6,Weekday,Q2
19018,2024-06-11,Store_012,South,1127.24,901.792,1907.75,953.71,351.29,28.89,10334.2,1569.89,8058.61,10816.4,356.25,Packaging,Recycling,Non-Compliant,97.0,94.8,6,Weekday,Q2
7516,2024-06-11,Store_015,South,3552.86,2759.38,109.02,1854.33,98.64,72.25,1350.6,21523.46,4109.4,1223.3,936.8,Food,Incineration,Compliant,74.8,83.8,6,Weekday,Q2
15877,2024-06-11,Store_019,West,2270.91,670.28,852.43,1177.58,29.84,20.76,29604.5,16576.42,12532.16,3876.82,642.38,Paper,Recycling,Compliant,93.9,96.3,6,Weekday,Q2
15570,2024-06-12,Store_050,North,3573.16,2018.88,2473.35,679.04,469.05,49.5,47734.38,42083.86,14982.75,622.74,228.73,Food,Landfill,Compliant,75.6,75.7,6,Weekday,Q2
15098,2024-06-12,Store_035,West,3453.53,2762.8240000000005,1429.33,1307.97,341.53,56.18,42275.85,22786.7,5839.74,2452.62,287.66,Packaging,Recycling,Compliant,62.9,79.8,6,Weekday,Q2
3403,2024-06-12,Store_018,East,4852.14,1077.08,2407.05,624.26,57.65,30.07,14904.7,42674.16,3713.45,2877.54,2376.83,Packaging,Landfill,Compliant,90.8,76.0,6,Weekday,Q2
19989,2024-06-12,Store_031,South,1764.8,567.76,2779.94,1401.5,484.0,77.16,30115.19,4643.58,13717.65,11053.98,4182.78,Packaging,Recycling,Compliant,57.8,77.0,6,Weekday,Q2
17262,2024-06-12,Store_007,East,2741.08,2192.864,1551.79,1659.41,486.33,33.64,40577.39,715.42,906.7,10211.71,1380.85,Packaging,Recycling,Compliant,84.3,94.8,6,Weekday,Q2
17428,2024-06-12,Store_031,Central,793.38,634.7040000000001,1571.53,1604.25,289.97,61.25,5174.79,12.94,5620.52,11030.43,4144.35,Paper,Recycling,Compliant,70.2,99.8,6,Weekday,Q2
5126,2024-06-12,Store_013,South,2566.67,2053.3360000000002,639.71,1738.44,86.8,25.25,13037.33,42767.4,6232.41,4458.49,120.4,Food,Composting,Non-Compliant,99.2,84.1,6,Weekday,Q2
6550,2024-06-12,Store_001,North,2603.73,2082.984,506.95,1596.72,498.38,38.8,2066.63,5942.39,11489.16,3459.24,1941.67,Packaging,Composting,Compliant,73.5,90.2,6,Weekday,Q2
19246,2024-06-12,Store_033,South,117.27,93.816,1559.18,1628.63,263.03,79.29,7405.75,24409.02,8867.76,4537.29,4755.78,Food,Composting,Compliant,68.3,91.6,6,Weekday,Q2
13,2024-06-12,Store_036,North,4445.64,4178.77,1149.83,1616.58,231.67,65.99,36766.57,36382.81,6148.59,9020.6,3070.32,Packaging,Composting,Partial,80.3,97.3,6,Weekday,Q2
111,2024-06-12,Store_035,North,440.8,352.64000000000004,810.56,40.98,257.96,20.49,15694.1,44503.09,13225.09,2933.8,4824.01,Food,Incineration,Compliant,94.2,98.0,6,Weekday,Q2
11813,2024-06-12,Store_009,East,3539.87,324.99,2066.75,1747.75,15.3,35.84,40234.12,27172.47,5838.23,4062.02,1612.58,Paper,Recycling,Compliant,58.3,91.6,6,Weekday,Q2
9949,2024-06-12,Store_048,North,2646.48,2553.87,69.55,513.78,333.6,42.36,47609.76,5194.95,14288.72,5398.24,3775.71,Plastic,Composting,Non-Compliant,83.5,97.1,6,Weekday,Q2
12375,2024-06-12,Store_015,South,3295.03,1284.9,2059.75,1921.68,380.69,57.31,36726.98,19465.08,10848.82,1115.92,4430.89,Paper,Incineration,Compliant,57.7,85.7,6,Weekday,Q2
4250,2024-06-12,Store_026,North,1340.28,1072.224,274.95,1831.62,370.76,76.92,5125.63,15775.64,9981.14,6078.24,1374.01,Plastic,Recycling,Compliant,76.6,79.5,6,Weekday,Q2
13211,2024-06-12,Store_016,North,2687.45,2149.96,69.02,1201.23,58.99,70.08,1390.56,19108.63,1020.67,947.91,179.66,Packaging,Composting,Compliant,86.1,93.6,6,Weekday,Q2
16870,2024-06-12,Store_021,East,4694.11,2118.51,214.12,641.45,165.16,60.77,38889.07,30776.01,14806.5,9020.05,3715.04,Paper,Landfill,Partial,83.4,75.6,6,Weekday,Q2
14660,2024-06-12,Store_005,South,2359.89,901.86,859.96,1026.71,187.48,48.2,16353.96,41420.64,6174.2,5815.34,1011.62,Packaging,Composting,Compliant,53.2,96.6,6,Weekday,Q2
1146,2024-06-12,Store_047,South,3604.1,2769.13,2485.15,1247.04,435.0,34.82,2374.0,8854.75,8578.21,6815.65,4559.78,Paper,Incineration,Compliant,73.3,96.3,6,Weekday,Q2
19894,2024-06-12,Store_034,South,4543.69,4476.76,575.7,1886.24,116.4,22.56,25054.11,23574.37,11552.42,4128.44,1736.71,Paper,Incineration,Non-Compliant,63.7,85.9,6,Weekday,Q2
19908,2024-06-12,Store_030,Central,1713.57,1370.856,1690.69,535.59,432.47,52.65,4504.21,5049.76,1702.52,2522.37,841.77,Paper,Incineration,Partial,84.6,98.2,6,Weekday,Q2
132,2024-06-12,Store_027,South,4311.62,4073.14,1263.87,257.97,249.66,22.59,26199.64,38250.83,11310.12,5571.74,3292.13,Packaging,Composting,Partial,98.7,80.2,6,Weekday,Q2
3977,2024-06-12,Store_038,South,3306.92,2645.536,2302.24,727.23,301.31,85.39,17539.25,1593.11,11649.01,10409.97,3367.96,Packaging,Recycling,Compliant,84.3,89.5,6,Weekday,Q2
5802,2024-06-12,Store_044,North,4467.95,2801.32,1176.49,1342.34,25.32,85.26,14413.87,12575.32,872.88,8659.96,3461.39,Food,Recycling,Compliant,68.5,87.6,6,Weekday,Q2
5258,2024-06-12,Store_046,North,3867.27,3615.55,1291.2,520.18,289.12,31.94,11060.39,41624.52,14782.05,7969.18,576.85,Paper,Recycling,Compliant,63.8,81.9,6,Weekday,Q2
1031,2024-06-12,Store_038,North,3629.38,1970.63,2300.97,1997.5,204.42,29.82,19878.01,16754.61,12985.36,8622.74,2162.47,Food,Composting,Compliant,95.1,77.1,6,Weekday,Q2
17117,2024-06-12,Store_027,South,2172.7,1735.01,1601.41,514.97,214.68,68.84,34603.29,2067.79,4901.41,4347.85,3276.0,Paper,Recycling,Partial,94.3,83.6,6,Weekday,Q2
1547,2024-06-12,Store_047,West,3988.51,816.19,1028.63,1028.58,388.86,78.09,16563.49,36015.02,723.73,825.05,1545.19,Packaging,Landfill,Compliant,69.1,92.6,6,Weekday,Q2
8127,2024-06-12,Store_049,Central,2114.72,1691.7759999999998,1549.49,1961.04,337.07,68.43,49703.92,26343.56,6571.53,1383.13,2829.77,Plastic,Recycling,Compliant,81.6,79.6,6,Weekday,Q2
18457,2024-06-12,Store_013,West,4875.89,2460.12,2360.78,112.0,401.85,44.34,5381.55,5251.35,5485.75,10746.67,1333.63,Packaging,Recycling,Compliant,98.3,93.6,6,Weekday,Q2
2403,2024-06-12,Store_047,Central,2589.39,437.41,2429.58,1126.13,494.08,76.68,15616.21,15709.16,1857.83,10640.66,4572.93,Paper,Composting,Compliant,84.4,82.7,6,Weekday,Q2
7073,2024-06-12,Store_042,North,2426.16,733.15,975.11,982.89,465.04,31.71,1479.64,41200.73,5669.8,5975.27,3563.72,Food,Recycling,Compliant,88.1,86.9,6,Weekday,Q2
14145,2024-06-12,Store_028,South,4345.94,3051.14,1163.03,318.56,202.84,23.05,1861.03,44180.05,5454.37,6012.23,1435.39,Packaging,Landfill,Partial,58.8,92.0,6,Weekday,Q2
2606,2024-06-12,Store_030,North,3265.61,376.09,2747.25,1396.14,380.79,33.54,22559.42,37670.44,12540.11,7958.16,2944.83,Packaging,Composting,Compliant,76.4,83.6,6,Weekday,Q2
6976,2024-06-12,Store_023,South,593.73,474.98400000000004,1392.71,831.92,219.23,54.64,23551.57,17669.79,1359.61,8033.95,3174.7,Packaging,Composting,Compliant,67.8,90.4,6,Weekday,Q2
1686,2024-06-12,Store_049,Central,1006.51,805.2080000000001,2346.01,129.16,204.65,42.11,43735.39,16947.42,13727.78,3313.38,263.23,Food,Incineration,Compliant,79.9,87.2,6,Weekday,Q2
19097,2024-06-12,Store_001,Central,3533.35,1301.17,167.65,1196.19,127.54,75.46,22893.75,10884.9,14488.83,551.03,1797.69,Paper,Incineration,Compliant,62.6,96.9,6,Weekday,Q2
2222,2024-06-12,Store_022,Central,3151.82,2521.456,2545.73,137.86,381.53,87.32,7332.95,38829.58,11333.08,2134.85,3487.54,Food,Composting,Compliant,73.9,91.0,6,Weekday,Q2
2880,2024-06-12,Store_032,East,3868.08,1869.4,2312.49,730.33,200.92,75.99,6789.6,24717.64,1769.83,9024.19,4097.57,Food,Landfill,Compliant,72.0,93.0,6,Weekday,Q2
1679,2024-06-12,Store_005,East,2000.52,1600.4160000000002,292.12,899.85,372.16,76.35,31506.15,769.46,8464.48,6754.38,4471.65,Paper,Incineration,Compliant,93.7,90.0,6,Weekday,Q2
10896,2024-06-12,Store_010,West,1936.72,1927.26,1325.04,1122.17,5.34,67.19,11685.85,26138.48,7324.68,4170.54,2568.73,Packaging,Incineration,Compliant,70.4,79.9,6,Weekday,Q2
7935,2024-06-12,Store_008,Central,2041.68,1633.344,1013.25,763.32,424.12,25.25,32515.41,9282.22,9210.58,1754.28,4408.55,Packaging,Landfill,Compliant,57.2,95.9,6,Weekday,Q2
12601,2024-06-12,Store_033,East,1367.73,1255.66,653.39,1458.51,482.92,48.63,40352.03,39352.12,2592.26,2785.32,257.29,Packaging,Composting,Compliant,51.6,97.9,6,Weekday,Q2
7612,2024-06-12,Store_045,East,465.69,372.552,967.66,839.06,18.05,38.76,33642.18,30588.65,751.43,510.44,4621.91,Packaging,Recycling,Compliant,82.6,96.3,6,Weekday,Q2
6675,2024-06-12,Store_011,West,4891.09,1104.24,1084.2,76.95,394.63,32.76,27584.69,20714.44,14479.33,6295.87,2664.42,Paper,Composting,Partial,52.6,97.3,6,Weekday,Q2
8413,2024-06-12,Store_017,Central,4878.38,3151.56,1849.64,1976.88,96.89,44.81,48420.47,44028.29,3916.07,8763.46,600.26,Food,Recycling,Partial,98.9,88.0,6,Weekday,Q2
15642,2024-06-12,Store_026,East,923.21,738.5680000000001,479.73,1435.41,76.18,90.05,39468.97,23535.52,4377.94,5362.93,4429.08,Food,Landfill,Compliant,53.0,83.4,6,Weekday,Q2
6770,2024-06-12,Store_010,South,3764.31,34.47,282.67,1023.75,25.27,82.59,45150.14,38838.69,9087.57,595.17,3219.35,Food,Composting,Compliant,55.8,81.5,6,Weekday,Q2
15652,2024-06-12,Store_016,East,1266.78,1013.424,1086.47,1277.87,398.0,33.55,43811.93,42219.66,14652.34,3627.92,3599.46,Food,Composting,Compliant,93.9,81.9,6,Weekday,Q2
8143,2024-06-12,Store_022,North,4580.87,3245.53,2123.5,58.84,203.95,26.39,18130.83,4196.84,8908.05,6583.12,1174.8,Food,Recycling,Partial,82.2,97.0,6,Weekday,Q2
1565,2024-06-12,Store_023,South,3413.57,812.34,679.08,229.25,346.4,63.97,8989.24,23461.58,3934.45,1542.4,2606.79,Packaging,Recycling,Compliant,96.1,83.1,6,Weekday,Q2
7470,2024-06-13,Store_032,East,1602.88,327.63,2642.63,290.63,256.77,46.95,39449.48,9307.53,11124.8,3830.28,577.84,Plastic,Landfill,Compliant,89.0,76.2,6,Weekday,Q2
7586,2024-06-13,Store_037,East,2714.67,958.57,2428.93,489.73,326.49,84.14,41646.41,25425.35,11582.0,7920.94,3422.91,Paper,Recycling,Compliant,58.8,79.0,6,Weekday,Q2
713,2024-06-13,Store_036,Central,4080.63,2122.42,2202.0,1594.68,30.85,38.62,7269.28,34129.39,13798.36,131.95,1887.18,Food,Recycling,Non-Compliant,88.3,92.7,6,Weekday,Q2
2720,2024-06-13,Store_015,South,2644.66,2115.728,344.62,637.78,45.43,53.58,39599.65,32921.41,3707.91,11700.45,1685.85,Packaging,Landfill,Compliant,98.5,89.8,6,Weekday,Q2
14567,2024-06-13,Store_024,South,2583.63,2066.904,2941.81,1079.96,341.95,55.26,7037.85,27123.99,2084.64,1856.75,2176.71,Food,Recycling,Compliant,59.8,90.1,6,Weekday,Q2
17042,2024-06-13,Store_042,West,830.44,664.3520000000001,7.6,1967.52,337.97,54.17,38786.26,33385.32,774.22,9264.84,4568.17,Packaging,Recycling,Compliant,72.7,89.8,6,Weekday,Q2
2650,2024-06-13,Store_004,North,2276.11,1820.8880000000001,2087.22,354.99,252.62,64.12,28710.22,36472.24,1539.55,11359.84,4052.16,Food,Recycling,Compliant,59.1,78.9,6,Weekday,Q2
7483,2024-06-13,Store_001,West,202.56,162.048,151.35,1348.24,360.46,68.33,35997.95,24978.0,2043.94,2731.24,1210.8,Packaging,Recycling,Non-Compliant,97.3,97.0,6,Weekday,Q2
11477,2024-06-13,Store_021,Central,3529.14,820.98,1495.54,1639.71,320.53,63.15,21563.85,7671.86,10129.41,11439.52,4023.86,Food,Composting,Compliant,69.6,89.7,6,Weekday,Q2
10051,2024-06-13,Store_032,Central,2369.04,246.29,2074.96,1175.05,376.47,68.67,25944.99,38828.01,7190.24,5878.92,1910.86,Packaging,Recycling,Partial,86.3,75.7,6,Weekday,Q2
13969,2024-06-13,Store_012,South,2585.1,2068.08,1549.63,1778.6,389.73,92.81,28582.68,33071.78,2329.65,4900.68,4943.58,Paper,Composting,Compliant,70.5,83.6,6,Weekday,Q2
10112,2024-06-13,Store_019,South,1836.1,1077.75,2975.15,130.56,218.02,73.21,37208.21,16802.82,1867.37,10761.77,3704.25,Plastic,Recycling,Compliant,89.1,94.7,6,Weekday,Q2
12902,2024-06-13,Store_045,East,455.3,452.77,1959.57,853.28,408.03,94.92,45411.64,8107.16,9995.47,3823.85,1635.43,Paper,Recycling,Compliant,53.1,92.2,6,Weekday,Q2
657,2024-06-13,Store_002,Central,4270.88,3416.704,2205.77,669.66,285.51,91.29,21313.3,19782.79,12218.4,3752.97,1687.19,Food,Recycling,Compliant,50.6,94.3,6,Weekday,Q2
5527,2024-06-13,Store_013,North,3596.07,226.57,874.79,1575.29,379.02,41.54,15041.25,23196.49,12497.61,451.01,2690.71,Paper,Landfill,Compliant,57.6,94.8,6,Weekday,Q2
3289,2024-06-13,Store_037,Central,1756.9,1311.83,598.33,1469.63,486.73,21.28,37608.17,24311.5,7089.29,3424.41,3038.99,Plastic,Recycling,Compliant,63.3,85.1,6,Weekday,Q2
2416,2024-06-13,Store_008,East,877.46,701.9680000000001,1298.52,1884.1,459.95,25.19,28602.71,41280.43,4082.7,4272.69,2017.13,Paper,Recycling,Compliant,96.1,85.2,6,Weekday,Q2
12709,2024-06-13,Store_030,North,3813.42,1118.38,2264.88,742.94,180.58,49.01,16178.24,23732.33,5504.84,8418.39,4027.24,Paper,Composting,Partial,71.2,99.8,6,Weekday,Q2
15568,2024-06-13,Store_014,East,3158.1,2447.06,492.26,262.29,299.83,82.66,48566.67,18430.18,8676.4,5009.93,270.28,Packaging,Composting,Compliant,99.4,91.9,6,Weekday,Q2
2076,2024-06-13,Store_049,Central,880.39,634.25,26.12,1508.2,391.15,47.14,2011.65,28526.29,7076.04,2176.26,856.13,Packaging,Recycling,Compliant,85.0,84.3,6,Weekday,Q2
19987,2024-06-13,Store_019,North,3041.09,29.13,2057.72,1078.78,322.41,37.89,41888.88,22466.78,4841.8,4769.42,1322.13,Paper,Composting,Compliant,52.9,96.5,6,Weekday,Q2
4861,2024-06-13,Store_011,South,3872.82,57.58,1242.86,309.16,330.5,68.4,20332.87,33901.73,12536.89,6708.42,901.48,Food,Recycling,Compliant,51.6,75.9,6,Weekday,Q2
7950,2024-06-13,Store_044,South,2229.3,1783.4400000000003,1560.73,783.72,238.67,25.02,26277.4,21221.98,9745.47,1608.64,1116.52,Paper,Composting,Compliant,95.1,99.1,6,Weekday,Q2
5083,2024-06-13,Store_026,Central,1473.56,1178.848,1573.55,1465.33,367.34,60.73,7978.38,38471.0,9331.89,1683.43,830.49,Food,Landfill,Non-Compliant,89.1,96.4,6,Weekday,Q2
5106,2024-06-13,Store_046,Central,3031.27,564.67,197.89,38.51,86.96,70.93,22122.15,3403.17,2423.25,4925.78,4986.07,Paper,Recycling,Compliant,54.5,77.4,6,Weekday,Q2
17416,2024-06-13,Store_012,Central,2850.78,1518.89,2112.66,955.53,89.08,40.68,34159.36,43609.48,13872.7,6903.24,2161.97,Food,Recycling,Non-Compliant,55.9,94.4,6,Weekday,Q2
19893,2024-06-13,Store_017,East,4615.15,1971.49,2291.78,1047.43,414.82,40.98,22916.43,40312.34,3877.61,1729.53,557.02,Food,Composting,Compliant,98.3,95.0,6,Weekday,Q2
4792,2024-06-13,Store_048,East,956.62,765.296,1311.01,263.3,261.33,46.62,32668.69,1908.28,578.08,889.21,3287.06,Packaging,Recycling,Compliant,51.6,90.2,6,Weekday,Q2
83,2024-06-13,Store_023,North,3236.02,2588.8160000000003,1087.99,611.78,75.31,49.19,41064.77,24086.5,9627.04,9500.58,2766.54,Plastic,Recycling,Compliant,69.4,96.7,6,Weekday,Q2
11935,2024-06-13,Store_030,Central,1992.44,1593.9520000000002,2183.2,705.4,299.41,57.69,48899.36,21688.2,4364.25,3097.87,1229.83,Packaging,Recycling,Compliant,55.2,75.2,6,Weekday,Q2
4717,2024-06-13,Store_010,West,3699.31,3272.69,656.41,1602.85,60.14,36.08,33062.64,32301.04,9620.74,1081.48,4804.04,Food,Recycling,Compliant,91.0,78.4,6,Weekday,Q2
7930,2024-06-13,Store_016,South,3424.79,966.86,1372.84,1720.11,355.55,82.01,46319.82,16120.96,5302.47,11856.04,4316.77,Plastic,Recycling,Compliant,52.2,97.3,6,Weekday,Q2
1839,2024-06-13,Store_012,West,4703.64,1498.99,475.99,399.56,457.26,30.13,3587.19,32270.38,6531.03,10916.94,2167.74,Paper,Composting,Compliant,58.2,96.2,6,Weekday,Q2
2297,2024-06-13,Store_029,Central,2982.71,2386.168,1143.14,1515.6,167.24,79.7,1073.44,23399.82,930.88,5197.62,4145.6,Paper,Recycling,Compliant,66.0,90.4,6,Weekday,Q2
14130,2024-06-13,Store_021,South,4863.27,165.68,1124.74,1690.03,337.33,41.17,18533.55,13602.04,10128.46,7761.38,4604.25,Food,Landfill,Compliant,97.7,96.6,6,Weekday,Q2
7617,2024-06-13,Store_049,West,2662.73,1085.41,1616.36,1094.41,21.9,85.62,41276.38,9374.71,5893.88,612.47,537.22,Plastic,Recycling,Compliant,92.7,95.9,6,Weekday,Q2
17114,2024-06-13,Store_040,Central,4973.07,1285.29,2532.87,1246.59,131.72,65.78,17528.6,12848.27,1075.77,9112.62,3460.69,Food,Recycling,Compliant,74.2,87.8,6,Weekday,Q2
8193,2024-06-13,Store_027,North,4469.62,2798.8,1723.56,1942.93,29.33,22.98,20309.5,1026.5,2163.18,5097.39,1056.09,Packaging,Composting,Compliant,68.0,98.5,6,Weekday,Q2
13744,2024-06-13,Store_049,West,4043.15,3234.5200000000004,1559.1,11.85,305.53,93.17,5023.71,7708.1,6442.67,7283.65,385.52,Food,Composting,Non-Compliant,65.9,85.1,6,Weekday,Q2
8411,2024-06-13,Store_030,East,3553.51,1549.95,258.78,1842.21,246.13,34.14,6732.71,35342.6,14005.84,3085.62,2399.54,Packaging,Composting,Compliant,80.2,87.1,6,Weekday,Q2
4254,2024-06-13,Store_009,West,511.17,408.93600000000004,476.72,309.3,50.85,63.81,24643.44,21170.16,1431.98,5969.67,4195.42,Packaging,Recycling,Compliant,64.1,90.5,6,Weekday,Q2
7010,2024-06-13,Store_049,North,3847.59,311.51,745.21,1401.11,333.36,84.25,18357.49,33882.6,6262.14,9711.54,305.68,Packaging,Landfill,Compliant,70.8,77.3,6,Weekday,Q2
3753,2024-06-13,Store_003,North,4481.96,1435.1,1442.68,225.47,255.28,77.87,16051.83,9838.28,11000.28,11774.14,3412.93,Paper,Recycling,Non-Compliant,73.2,92.8,6,Weekday,Q2
9302,2024-06-13,Store_025,West,2830.69,2264.552,2094.33,1571.7,170.84,38.06,39443.53,39248.39,5392.47,3090.0,1911.81,Food,Recycling,Compliant,81.2,99.7,6,Weekday,Q2
1064,2024-06-13,Store_005,Central,933.75,405.15,2828.54,1433.75,235.19,58.27,46404.09,22034.92,14999.41,9139.16,2174.01,Packaging,Recycling,Non-Compliant,50.5,87.8,6,Weekday,Q2
11653,2024-06-13,Store_013,South,1588.64,1270.9120000000003,2021.88,465.5,177.32,85.34,41376.36,4453.48,10020.58,2733.19,1164.83,Food,Landfill,Compliant,88.1,86.8,6,Weekday,Q2
12559,2024-06-13,Store_025,West,714.76,419.98,33.01,1462.49,115.13,54.64,16348.87,19406.49,6837.53,5852.76,2929.93,Paper,Landfill,Non-Compliant,83.3,86.3,6,Weekday,Q2
1625,2024-06-13,Store_030,East,1616.71,1293.3680000000002,706.45,1391.74,190.92,21.26,30416.04,41845.21,7163.84,9467.38,3329.19,Paper,Landfill,Compliant,80.2,79.9,6,Weekday,Q2
16629,2024-06-13,Store_044,South,2346.75,1877.4,2559.16,138.4,193.72,35.19,44724.36,38433.88,11122.26,1256.24,4783.16,Food,Landfill,Compliant,91.8,81.4,6,Weekday,Q2
6218,2024-06-13,Store_038,West,833.64,506.94,2766.02,1675.38,231.23,92.84,37251.66,22576.11,1128.99,11692.15,2919.57,Paper,Recycling,Compliant,71.5,98.7,6,Weekday,Q2
18230,2024-06-13,Store_027,North,4884.86,3019.03,2236.67,865.4,141.79,39.87,15402.0,39086.64,3164.24,5115.94,4584.45,Packaging,Recycling,Compliant,88.6,78.4,6,Weekday,Q2
10993,2024-06-13,Store_001,North,4513.06,2823.02,2436.71,1521.3,236.67,47.4,19237.29,14357.68,6436.61,8957.55,2605.74,Paper,Landfill,Compliant,75.9,87.0,6,Weekday,Q2
16523,2024-06-13,Store_014,West,381.78,305.424,1600.37,1867.79,132.48,34.51,7454.45,31025.72,12288.88,2214.15,4433.72,Plastic,Recycling,Compliant,59.5,78.3,6,Weekday,Q2
8734,2024-06-13,Store_023,East,307.28,245.82399999999998,1066.59,156.73,109.01,37.03,10252.29,12229.37,9382.85,1977.21,1418.83,Food,Composting,Compliant,67.1,87.2,6,Weekday,Q2
6507,2024-06-13,Store_013,East,673.44,538.7520000000001,1101.77,1136.64,207.52,62.58,25798.27,23130.18,9443.92,9163.87,468.76,Plastic,Landfill,Compliant,98.6,99.7,6,Weekday,Q2
3337,2024-06-13,Store_021,North,3367.8,1058.51,1731.75,1113.8,354.4,59.91,39686.05,33335.62,9221.87,4920.81,184.0,Paper,Recycling,Compliant,60.1,77.5,6,Weekday,Q2
10613,2024-06-13,Store_022,East,1861.39,1489.112,410.74,1567.01,164.44,51.84,10546.97,41637.5,7941.79,9414.76,3189.47,Paper,Recycling,Compliant,79.6,80.8,6,Weekday,Q2
16337,2024-06-13,Store_008,North,3156.77,2525.416,1044.91,1900.88,198.54,23.28,41200.37,35836.42,14610.79,4334.78,1305.9,Packaging,Composting,Compliant,65.9,76.2,6,Weekday,Q2
