Record_ID,Date,Store_Location,Region,Board_Size,Board_Independence_%,Women_on_Board_%,Executive_Diversity_%,Avg_Board_Tenure_years,Ethics_Training_Completion_%,Ethics_Violations_Reported,Corruption_Incidents,Whistleblower_Reports,Code_of_Conduct_Violations,Internal_Audit_Findings,External_Audit_Findings,Compliance_Violations,Regulatory_Penalties_usd,Risk_Management_Score,Data_Breach_Incidents,Privacy_Violation_Reports,GDPR_Compliance_%,Data_Protection_Score,Cybersecurity_Investment_usd,Governance_Category,Policy_Status,Compliance_Status,Performance_Score,Data_Quality_Score,Month,Day_Type,Quarter
10845,2024-09-13,Store_030,South,13,48.48,8.93,17.93,2.9,83.53,3,3,1,2,5,7,6,25422,45.4,0,3,84.41,56.9,443989,Audit,Under Review,Compliant,58.2,96.7,9,Weekday,Q3
18025,2024-09-13,Store_036,East,7,92.59,31.68,23.98,8.4,71.59,4,3,1,4,2,3,2,85208,88.3,2,4,96.03,98.0,494666,Audit,Implemented,Compliant,59.1,77.3,9,Weekday,Q3
16644,2024-09-13,Store_013,North,12,45.83,36.26,33.37,8.4,73.18,1,4,1,3,3,1,3,82769,65.3,2,4,92.78,65.8,387735,Audit,Implemented,Compliant,98.3,95.3,9,Weekday,Q3
2793,2024-09-13,Store_026,East,10,51.13,7.52,26.52,3.6,86.96,2,4,2,1,9,4,7,34598,72.5,2,3,73.99,89.1,197123,Risk,Implemented,Compliant,65.5,82.2,9,Weekday,Q3
15422,2024-09-13,Store_040,South,12,51.71,7.0,28.04,13.8,77.26,5,3,2,0,1,2,1,51005,86.9,1,0,72.17,57.6,315812,Audit,Implemented,Compliant,50.4,92.6,9,Weekday,Q3
1489,2024-09-13,Store_027,South,14,56.33,3.92,21.95,8.3,70.8,5,0,6,3,6,6,1,90364,100.0,0,0,77.59,71.8,311249,Audit,Implemented,Compliant,99.2,84.5,9,Weekday,Q3
7939,2024-09-13,Store_049,West,14,42.42,37.21,29.75,10.0,74.88,5,3,1,5,3,5,2,99914,83.0,1,3,80.92,74.3,437555,Ethics,Implemented,Compliant,56.1,88.2,9,Weekday,Q3
7502,2024-09-13,Store_044,West,8,56.19,37.1,22.08,7.7,75.17,7,2,5,2,0,5,6,93562,63.5,2,0,80.1,84.8,485452,Risk,Implemented,Compliant,64.0,87.0,9,Weekday,Q3
6169,2024-09-13,Store_012,Central,14,92.52,15.19,21.1,12.7,72.87,8,2,2,3,13,2,6,65682,83.3,1,1,85.63,66.7,348093,Board,Under Review,Partial,76.8,89.2,9,Weekday,Q3
14330,2024-09-13,Store_011,South,13,85.97,9.96,35.01,3.2,96.39,8,4,3,1,14,7,4,93548,50.9,0,1,91.95,87.4,479210,Ethics,Under Review,Compliant,80.2,98.1,9,Weekday,Q3
5056,2024-09-13,Store_020,Central,13,60.14,24.93,20.04,13.9,93.68,3,4,2,1,11,2,4,35785,80.7,2,4,70.47,63.5,163655,Audit,Implemented,Partial,67.7,82.8,9,Weekday,Q3
18364,2024-09-13,Store_024,North,12,64.58,11.03,21.09,2.3,93.35,7,0,4,5,14,9,3,23313,67.3,2,3,95.51,75.0,446884,Privacy,Implemented,Compliant,98.8,79.2,9,Weekday,Q3
6255,2024-09-13,Store_039,Central,11,61.43,33.21,33.22,13.8,97.73,5,4,7,1,3,8,4,63096,68.0,2,2,76.52,90.6,401933,Ethics,Under Review,Partial,84.5,97.5,9,Weekday,Q3
6336,2024-09-13,Store_016,North,13,73.96,3.78,11.8,11.7,99.37,2,1,2,5,6,5,1,11584,44.6,1,4,76.54,72.1,375912,Privacy,Implemented,Compliant,51.9,92.0,9,Weekday,Q3
16117,2024-09-13,Store_010,North,9,55.93,6.83,39.34,4.8,92.53,3,0,6,4,11,2,0,17617,78.0,1,4,86.49,90.2,173810,Board,Implemented,Compliant,76.7,98.8,9,Weekday,Q3
17892,2024-09-13,Store_001,East,8,56.27,9.81,25.22,8.5,71.95,8,4,3,2,2,5,1,17109,67.9,0,1,94.54,74.3,390564,Audit,Under Review,Partial,59.4,96.9,9,Weekday,Q3
17832,2024-09-13,Store_014,North,6,81.58,27.66,23.16,7.4,90.67,5,2,1,5,10,8,6,69789,70.2,1,0,85.81,88.5,317634,Risk,Implemented,Partial,61.4,96.9,9,Weekday,Q3
2543,2024-09-13,Store_026,Central,13,79.4,16.64,29.01,12.5,73.09,0,3,0,2,4,9,1,58221,87.8,0,2,81.07,50.3,222119,Board,Implemented,Compliant,78.4,99.2,9,Weekday,Q3
10292,2024-09-13,Store_018,Central,13,74.57,3.8,21.4,2.5,75.22,0,0,7,1,1,0,7,32298,54.7,2,0,84.89,95.3,310783,Audit,Implemented,Compliant,99.5,82.8,9,Weekday,Q3
3353,2024-09-13,Store_003,North,14,50.35,3.44,22.87,5.4,79.03,3,3,3,4,14,5,3,69978,66.4,0,2,83.8,69.6,382262,Audit,Under Review,Partial,81.5,90.4,9,Weekday,Q3
11283,2024-09-13,Store_005,Central,13,78.53,16.3,13.87,10.2,80.8,5,0,5,0,8,4,7,21621,92.7,2,3,77.34,74.7,46876,Board,Under Review,Partial,70.0,80.4,9,Weekday,Q3
786,2024-09-13,Store_029,South,9,86.53,7.33,25.36,6.9,95.88,3,2,7,5,14,0,3,6249,75.7,0,0,71.62,90.9,494138,Board,Implemented,Compliant,87.0,95.1,9,Weekday,Q3
3344,2024-09-13,Store_020,Central,8,91.87,18.0,22.94,4.0,77.01,1,2,5,1,10,8,6,25479,73.7,0,0,99.89,97.1,51204,Risk,Implemented,Compliant,67.8,83.7,9,Weekday,Q3
2526,2024-09-13,Store_039,South,5,50.38,10.56,57.93,1.5,87.83,0,1,4,4,11,6,2,11235,68.6,1,3,88.49,88.5,108343,Ethics,Implemented,Compliant,84.1,99.6,9,Weekday,Q3
5856,2024-09-13,Store_033,North,11,47.4,4.15,52.18,10.3,75.14,8,2,3,5,10,6,3,72840,97.9,2,4,89.84,65.0,306147,Ethics,Implemented,Compliant,93.0,91.5,9,Weekday,Q3
11274,2024-09-13,Store_005,East,6,99.89,44.57,21.39,8.3,73.49,3,2,2,3,4,8,4,54605,47.4,0,1,87.38,66.3,170851,Audit,Implemented,Partial,61.3,94.4,9,Weekday,Q3
8870,2024-09-13,Store_018,West,11,75.18,33.39,49.46,7.5,70.09,6,1,2,4,9,8,3,57202,68.8,2,1,73.44,76.1,115629,Privacy,Implemented,Compliant,84.8,90.8,9,Weekday,Q3
15307,2024-09-13,Store_026,North,9,73.39,35.68,53.91,11.1,98.52,0,4,5,4,14,8,1,9560,54.5,0,3,72.09,52.2,325329,Risk,Pending,Compliant,55.8,95.7,9,Weekday,Q3
15359,2024-09-13,Store_012,South,5,87.2,15.66,16.83,14.3,82.38,6,2,3,3,0,6,0,26492,64.2,2,4,78.5,62.4,75762,Board,Implemented,Compliant,61.2,94.2,9,Weekday,Q3
14438,2024-09-13,Store_018,East,9,93.3,4.89,39.62,11.8,89.75,1,1,3,1,4,6,3,15160,87.4,1,0,99.78,58.9,219257,Ethics,Under Review,Compliant,81.3,90.6,9,Weekday,Q3
10508,2024-09-14,Store_030,East,8,53.93,1.55,10.94,8.7,93.66,9,0,2,4,0,6,2,96157,89.8,1,4,95.74,81.7,217615,Board,Under Review,Compliant,84.1,81.0,9,Weekend,Q3
18040,2024-09-14,Store_001,North,9,82.69,47.5,47.82,10.8,91.1,7,3,5,4,7,0,4,67131,80.7,0,4,74.36,51.6,346751,Ethics,Pending,Compliant,95.3,78.0,9,Weekend,Q3
19536,2024-09-14,Store_050,North,6,36.19,25.19,51.49,12.4,81.92,5,0,4,3,2,8,3,3895,70.0,2,1,71.89,84.3,450211,Ethics,Implemented,Non-Compliant,63.6,88.3,9,Weekend,Q3
10526,2024-09-14,Store_034,East,13,94.5,36.95,55.67,7.7,92.98,6,2,3,0,14,5,2,28274,50.0,0,2,80.71,89.2,209472,Board,Implemented,Compliant,84.3,93.0,9,Weekend,Q3
18672,2024-09-14,Store_014,West,12,45.06,16.79,31.0,2.1,95.61,9,4,0,3,2,8,1,1225,83.8,1,4,73.35,81.6,410051,Ethics,Under Review,Compliant,98.7,81.2,9,Weekend,Q3
17480,2024-09-14,Store_016,East,11,44.48,48.26,17.47,6.8,89.04,2,3,2,4,7,7,1,83998,40.3,0,2,92.38,50.8,65919,Board,Implemented,Compliant,92.0,95.8,9,Weekend,Q3
8547,2024-09-14,Store_050,East,11,56.94,3.14,13.02,12.5,97.59,0,2,4,4,10,9,5,14620,69.9,0,2,70.31,87.0,34287,Board,Implemented,Partial,54.2,85.8,9,Weekend,Q3
6643,2024-09-14,Store_028,North,11,63.12,21.89,23.13,4.7,95.96,8,4,2,5,8,7,2,65826,46.2,2,1,80.4,83.1,285253,Board,Implemented,Compliant,95.2,89.5,9,Weekend,Q3
17147,2024-09-14,Store_002,North,12,81.05,34.4,29.09,1.5,90.3,9,1,0,5,1,1,5,6825,63.6,0,2,74.02,75.8,139657,Risk,Under Review,Compliant,97.4,99.3,9,Weekend,Q3
12108,2024-09-14,Store_019,East,8,80.39,33.67,22.55,11.3,94.48,3,4,7,2,14,1,1,98195,57.5,0,0,79.21,64.6,311415,Board,Implemented,Compliant,82.3,90.0,9,Weekend,Q3
4261,2024-09-14,Store_040,South,8,57.09,4.17,42.05,10.8,92.2,2,4,7,2,4,3,6,7183,49.7,0,3,99.99,82.7,330761,Audit,Implemented,Compliant,95.7,92.7,9,Weekend,Q3
13991,2024-09-14,Store_021,North,14,92.74,19.64,31.09,10.5,83.32,1,1,7,3,11,5,6,99161,78.1,2,0,73.44,95.7,405199,Audit,Implemented,Compliant,56.5,83.5,9,Weekend,Q3
16134,2024-09-14,Store_006,North,8,35.78,33.81,49.08,12.2,74.13,4,0,3,0,9,4,3,8642,50.1,0,2,92.1,88.6,22611,Board,Implemented,Compliant,86.7,88.2,9,Weekend,Q3
7206,2024-09-14,Store_018,North,13,42.35,2.68,25.11,8.0,98.2,8,1,6,4,4,0,7,43878,57.8,0,3,78.66,54.8,223989,Risk,Under Review,Compliant,50.9,80.4,9,Weekend,Q3
442,2024-09-14,Store_014,South,7,89.33,29.16,36.2,8.6,86.51,1,0,0,1,14,3,0,73261,56.1,1,0,97.51,79.4,345046,Audit,Implemented,Partial,83.8,85.0,9,Weekend,Q3
17215,2024-09-14,Store_021,Central,14,55.86,16.17,16.32,8.8,70.34,8,3,3,4,9,8,7,64550,43.7,0,2,91.5,71.2,187648,Ethics,Implemented,Partial,81.5,98.1,9,Weekend,Q3
16915,2024-09-14,Store_012,South,5,99.18,46.81,41.92,3.6,71.03,0,3,5,5,6,0,0,69943,77.5,0,4,91.97,97.8,76364,Board,Implemented,Compliant,98.3,96.3,9,Weekend,Q3
17475,2024-09-14,Store_008,East,9,62.87,41.41,55.16,11.9,96.84,3,4,4,0,0,0,5,48153,44.2,2,4,82.33,53.3,195455,Audit,Pending,Compliant,88.2,99.0,9,Weekend,Q3
13528,2024-09-14,Store_004,East,5,91.46,18.05,19.77,12.8,82.47,4,1,1,2,13,2,5,2518,54.1,0,4,78.81,58.2,492400,Ethics,Pending,Compliant,50.5,88.3,9,Weekend,Q3
14159,2024-09-14,Store_044,East,13,81.22,0.37,10.08,13.1,97.52,7,1,5,1,11,8,1,72997,73.1,0,3,85.87,52.3,78764,Board,Implemented,Compliant,93.4,75.5,9,Weekend,Q3
7224,2024-09-14,Store_049,West,11,72.3,45.81,59.69,11.8,90.66,5,2,2,4,12,4,7,27906,89.4,2,1,71.92,88.7,16049,Audit,Implemented,Compliant,91.9,86.4,9,Weekend,Q3
647,2024-09-14,Store_040,North,10,42.62,15.95,35.12,4.0,75.28,8,3,5,4,6,1,2,95696,83.0,1,1,83.98,52.2,435588,Audit,Under Review,Compliant,77.5,87.5,9,Weekend,Q3
19769,2024-09-14,Store_030,South,8,30.33,4.21,40.61,2.6,92.73,3,1,0,1,0,1,6,97909,66.1,0,0,84.25,61.4,215138,Ethics,Under Review,Compliant,99.5,99.3,9,Weekend,Q3
657,2024-09-14,Store_005,South,14,71.3,31.42,13.27,11.1,85.95,3,1,0,5,4,4,5,4532,87.8,0,4,82.86,50.8,272372,Audit,Implemented,Compliant,55.4,97.8,9,Weekend,Q3
13126,2024-09-14,Store_012,West,12,65.77,34.08,14.07,4.8,78.96,1,0,1,0,12,7,2,88020,89.2,2,2,79.74,86.8,252198,Risk,Implemented,Non-Compliant,61.8,85.2,9,Weekend,Q3
12402,2024-09-14,Store_020,South,5,71.09,0.46,25.62,2.4,82.78,7,0,3,2,14,8,6,17858,86.0,0,2,89.99,91.9,265474,Risk,Under Review,Non-Compliant,65.4,83.5,9,Weekend,Q3
10169,2024-09-14,Store_039,Central,13,66.48,41.61,31.09,13.3,76.28,1,4,7,4,10,8,3,94554,42.5,2,2,97.88,75.2,218963,Board,Under Review,Compliant,66.1,93.2,9,Weekend,Q3
19223,2024-09-14,Store_010,West,8,50.7,20.45,46.47,9.6,78.43,6,0,0,4,3,9,2,66345,64.8,0,4,86.14,92.1,489375,Ethics,Implemented,Non-Compliant,64.9,92.2,9,Weekend,Q3
13256,2024-09-14,Store_004,Central,8,39.04,3.74,17.69,8.6,79.37,2,0,7,3,13,6,3,53077,90.7,2,4,74.54,97.9,201817,Audit,Under Review,Compliant,80.9,80.9,9,Weekend,Q3
9949,2024-09-14,Store_011,West,11,68.6,8.88,29.72,4.7,78.5,3,0,0,5,14,3,7,2680,65.5,2,2,86.25,87.2,397678,Audit,Under Review,Compliant,57.4,91.4,9,Weekend,Q3
14840,2024-09-14,Store_046,South,5,70.01,41.34,48.1,10.0,84.41,5,0,2,3,11,5,0,82289,48.9,1,3,94.62,77.7,23083,Audit,Implemented,Compliant,90.4,77.3,9,Weekend,Q3
15605,2024-09-14,Store_005,North,14,63.26,42.01,57.34,13.8,81.26,8,0,3,5,7,0,1,93027,82.1,2,0,98.43,91.0,335233,Ethics,Implemented,Compliant,71.4,93.9,9,Weekend,Q3
6691,2024-09-14,Store_002,South,7,77.35,47.16,17.8,4.4,79.16,5,4,3,5,10,3,7,55331,54.4,1,2,72.48,91.2,306570,Audit,Implemented,Compliant,99.3,89.3,9,Weekend,Q3
15953,2024-09-14,Store_006,West,12,48.38,35.16,22.08,13.0,82.63,0,4,6,0,5,6,0,99038,53.2,1,1,85.89,50.3,61473,Board,Implemented,Compliant,56.9,90.5,9,Weekend,Q3
6582,2024-09-14,Store_028,South,8,46.4,43.36,14.43,8.5,85.9,6,0,6,0,4,7,3,86672,53.5,1,0,80.19,53.7,332926,Ethics,Under Review,Partial,86.7,89.6,9,Weekend,Q3
14388,2024-09-14,Store_036,West,9,65.99,3.32,39.24,7.5,86.09,2,2,4,3,13,8,7,7619,74.2,2,2,90.38,89.8,313788,Ethics,Implemented,Compliant,82.6,87.4,9,Weekend,Q3
14797,2024-09-14,Store_024,South,5,34.99,0.28,56.33,4.7,70.63,2,1,5,4,13,7,1,38322,75.5,0,1,77.77,58.8,477389,Privacy,Under Review,Partial,92.6,81.3,9,Weekend,Q3
996,2024-09-14,Store_049,Central,13,93.9,23.3,35.18,13.0,95.17,5,2,1,5,3,1,6,44689,49.5,0,3,92.51,60.3,257950,Board,Pending,Compliant,63.8,79.4,9,Weekend,Q3
4860,2024-09-14,Store_043,North,13,68.31,14.64,34.88,6.1,71.27,0,2,0,5,13,5,5,47501,65.2,2,3,79.66,84.5,97240,Audit,Implemented,Non-Compliant,56.2,84.1,9,Weekend,Q3
12835,2024-09-14,Store_004,South,6,63.16,41.86,51.5,14.1,74.69,1,1,0,1,11,8,6,44984,72.1,1,1,94.33,62.0,188796,Ethics,Implemented,Compliant,97.3,98.9,9,Weekend,Q3
9677,2024-09-14,Store_009,South,7,60.45,13.73,40.46,1.4,76.34,7,2,5,3,9,3,3,86083,48.6,0,1,79.83,94.6,406295,Board,Implemented,Non-Compliant,58.1,76.9,9,Weekend,Q3
10011,2024-09-14,Store_023,North,9,34.3,42.92,46.22,6.7,92.76,0,2,0,4,9,3,7,59478,71.1,2,3,95.5,84.3,110788,Privacy,Implemented,Compliant,59.1,87.8,9,Weekend,Q3
9713,2024-09-15,Store_020,South,11,39.5,4.43,55.14,2.4,81.32,7,0,3,3,3,8,7,46210,66.8,0,2,95.08,72.7,157483,Risk,Implemented,Compliant,96.0,82.9,9,Weekend,Q3
17800,2024-09-15,Store_038,North,14,87.94,2.95,18.17,1.2,98.2,4,2,3,1,3,4,6,48394,40.2,2,0,89.31,59.2,353534,Ethics,Implemented,Compliant,74.4,77.4,9,Weekend,Q3
12574,2024-09-15,Store_017,North,8,30.4,14.18,49.07,12.4,92.4,2,3,1,0,7,7,0,39848,76.3,2,3,73.11,55.0,60335,Ethics,Implemented,Compliant,66.8,92.7,9,Weekend,Q3
1774,2024-09-15,Store_011,Central,14,70.23,24.96,25.0,8.1,91.28,1,3,5,3,0,7,7,71814,76.1,2,3,75.35,60.6,71848,Ethics,Under Review,Compliant,83.3,97.2,9,Weekend,Q3
10868,2024-09-15,Store_007,Central,14,46.41,25.5,11.13,7.5,93.0,3,2,0,4,13,0,7,80811,95.6,1,4,91.25,73.6,65642,Risk,Under Review,Non-Compliant,86.7,82.6,9,Weekend,Q3
4137,2024-09-15,Store_019,West,14,94.48,39.28,11.86,1.6,71.29,1,0,1,0,14,3,4,37708,65.2,2,0,96.84,95.9,442897,Audit,Implemented,Compliant,84.4,85.4,9,Weekend,Q3
17116,2024-09-15,Store_031,North,9,65.4,47.96,55.88,1.7,92.98,1,3,1,4,3,3,1,78816,82.6,0,3,95.44,59.8,316792,Ethics,Pending,Compliant,84.5,90.0,9,Weekend,Q3
730,2024-09-15,Store_015,North,13,92.68,44.22,43.9,8.9,71.22,6,2,3,3,0,3,5,71140,97.9,2,0,89.23,57.4,474235,Ethics,Under Review,Compliant,91.3,85.9,9,Weekend,Q3
19451,2024-09-15,Store_017,South,14,58.69,14.42,25.34,8.5,75.31,7,3,5,1,3,2,5,66596,95.4,0,4,89.28,69.0,133247,Board,Implemented,Non-Compliant,98.8,89.8,9,Weekend,Q3
19765,2024-09-15,Store_024,South,14,86.07,21.48,50.33,7.2,70.3,5,0,5,4,14,8,2,38670,45.9,1,4,70.46,56.9,303359,Board,Implemented,Compliant,95.7,86.2,9,Weekend,Q3
8345,2024-09-15,Store_018,West,10,90.2,42.36,38.96,14.7,86.69,0,2,0,2,2,5,0,27130,50.1,2,1,85.48,98.5,248634,Audit,Under Review,Compliant,81.9,80.0,9,Weekend,Q3
3049,2024-09-15,Store_013,South,13,86.13,13.35,30.71,11.7,82.45,4,1,0,1,9,8,4,94057,87.8,0,3,82.76,75.8,461332,Audit,Implemented,Compliant,94.4,86.1,9,Weekend,Q3
974,2024-09-15,Store_037,East,12,80.94,13.38,23.29,14.1,90.1,0,0,3,4,14,1,0,16424,71.8,1,4,75.66,53.0,32427,Risk,Pending,Partial,83.5,96.3,9,Weekend,Q3
16582,2024-09-15,Store_022,East,13,77.09,7.76,57.63,14.8,98.27,5,1,4,4,1,0,7,63886,51.7,1,4,84.05,91.0,58771,Ethics,Implemented,Compliant,99.7,86.9,9,Weekend,Q3
9013,2024-09-15,Store_020,Central,5,95.27,26.99,27.83,9.5,94.3,9,3,1,0,1,4,6,81836,78.0,2,1,83.66,94.7,246676,Audit,Implemented,Compliant,85.2,82.3,9,Weekend,Q3
12133,2024-09-15,Store_032,West,10,66.43,26.97,48.31,9.1,86.74,0,0,6,2,6,1,1,79243,65.8,1,3,84.58,69.3,108061,Board,Implemented,Compliant,50.0,84.8,9,Weekend,Q3
4001,2024-09-15,Store_049,East,13,70.18,36.74,48.81,9.1,73.49,8,4,5,3,9,4,0,40394,66.2,0,1,82.13,54.6,448645,Ethics,Implemented,Compliant,84.4,76.1,9,Weekend,Q3
10208,2024-09-15,Store_048,East,5,48.99,49.98,59.92,6.9,87.75,2,2,6,3,4,6,3,80135,67.3,2,3,81.97,87.0,13656,Ethics,Implemented,Compliant,57.4,77.6,9,Weekend,Q3
2571,2024-09-15,Store_047,East,5,44.27,18.2,27.22,7.7,74.25,7,4,0,2,6,7,3,20932,58.8,1,1,84.12,82.3,225826,Board,Implemented,Compliant,82.5,78.1,9,Weekend,Q3
16664,2024-09-15,Store_002,South,8,68.6,5.09,10.94,12.1,71.45,8,3,2,3,7,0,5,96693,54.4,1,0,90.15,71.1,104322,Privacy,Under Review,Compliant,64.6,88.8,9,Weekend,Q3
697,2024-09-15,Store_030,South,9,32.93,44.41,30.98,7.0,87.81,7,0,1,3,12,2,3,96457,63.0,2,0,85.28,93.8,458055,Board,Implemented,Compliant,78.2,78.2,9,Weekend,Q3
9636,2024-09-15,Store_020,West,6,62.5,3.13,36.42,7.8,93.42,5,4,4,5,13,0,2,16039,48.5,2,0,77.92,91.6,190486,Audit,Implemented,Compliant,66.0,76.4,9,Weekend,Q3
3782,2024-09-15,Store_050,East,12,72.63,41.41,26.83,8.7,73.57,6,3,3,0,9,0,3,37011,86.4,0,3,75.94,70.6,345221,Board,Implemented,Compliant,83.9,90.4,9,Weekend,Q3
8665,2024-09-15,Store_041,Central,14,74.47,30.36,12.15,12.2,96.8,0,0,3,3,2,4,2,9845,73.3,0,1,78.3,86.6,288997,Risk,Implemented,Non-Compliant,99.7,93.4,9,Weekend,Q3
17532,2024-09-15,Store_049,East,5,75.64,39.94,53.14,3.3,94.09,6,4,2,5,9,5,3,28582,94.1,2,2,89.5,81.4,485625,Board,Implemented,Compliant,88.7,91.4,9,Weekend,Q3
12586,2024-09-15,Store_022,East,5,36.98,17.77,36.41,7.3,87.55,8,3,5,0,7,6,7,80659,62.8,0,3,99.81,74.7,48479,Risk,Implemented,Partial,78.7,75.5,9,Weekend,Q3
1007,2024-09-15,Store_029,East,7,95.29,10.86,36.64,14.3,82.26,1,4,0,3,1,8,3,24515,70.3,1,2,94.26,97.6,321689,Board,Under Review,Compliant,70.6,98.3,9,Weekend,Q3
11780,2024-09-15,Store_046,South,7,74.94,16.89,18.5,10.4,74.07,4,3,5,3,8,0,5,95099,54.3,2,0,91.96,70.1,243166,Audit,Implemented,Compliant,87.3,82.3,9,Weekend,Q3
3404,2024-09-15,Store_043,West,9,76.35,31.26,52.8,12.0,79.02,0,1,3,2,14,0,7,3181,64.1,0,2,95.36,89.5,220416,Risk,Under Review,Compliant,69.9,76.4,9,Weekend,Q3
8036,2024-09-15,Store_023,South,7,36.88,22.77,39.78,14.9,94.36,0,4,1,2,9,8,4,34264,50.6,0,0,86.54,81.4,123261,Ethics,Implemented,Compliant,84.9,82.6,9,Weekend,Q3
12882,2024-09-15,Store_034,South,6,92.35,6.78,59.41,8.3,85.79,5,0,2,5,11,0,5,49621,61.0,1,0,91.61,99.0,249683,Audit,Implemented,Non-Compliant,74.9,93.4,9,Weekend,Q3
13203,2024-09-15,Store_013,North,6,99.42,5.68,16.18,1.5,74.35,8,0,7,3,12,2,2,65272,75.9,0,4,99.38,56.1,163493,Board,Pending,Compliant,51.2,95.7,9,Weekend,Q3
7094,2024-09-15,Store_036,South,5,78.82,38.49,51.31,4.3,81.26,3,0,6,5,6,9,5,12281,48.5,1,4,77.68,74.2,232690,Audit,Implemented,Compliant,99.4,81.7,9,Weekend,Q3
14696,2024-09-15,Store_025,South,7,54.65,35.77,24.33,11.7,80.03,4,3,4,2,12,2,1,52455,98.4,2,0,79.16,67.1,270886,Board,Under Review,Compliant,75.9,84.9,9,Weekend,Q3
13748,2024-09-15,Store_023,East,9,81.76,16.03,20.26,11.0,92.94,1,4,1,3,1,5,5,22494,64.3,2,4,89.02,95.8,336313,Ethics,Implemented,Compliant,73.5,75.9,9,Weekend,Q3
4413,2024-09-15,Store_038,North,9,85.98,48.21,44.59,11.3,78.85,9,1,5,0,10,6,4,86835,81.5,2,1,88.71,83.6,123276,Privacy,Under Review,Compliant,85.7,76.4,9,Weekend,Q3
13599,2024-09-15,Store_041,South,12,97.87,4.98,56.83,7.3,97.53,7,3,6,5,11,5,7,47816,88.4,1,4,96.01,79.6,244257,Board,Implemented,Compliant,56.0,94.0,9,Weekend,Q3
13048,2024-09-15,Store_037,North,10,46.84,42.87,45.6,3.1,72.71,0,2,0,1,1,3,5,77061,81.6,1,0,80.37,74.0,434454,Ethics,Implemented,Non-Compliant,60.1,85.7,9,Weekend,Q3
4305,2024-09-15,Store_034,South,10,64.28,2.48,20.56,11.9,79.89,0,4,3,4,3,9,6,40689,78.5,1,3,75.02,97.5,72069,Ethics,Implemented,Partial,64.8,79.9,9,Weekend,Q3
15962,2024-09-15,Store_032,South,5,35.13,18.88,14.9,5.1,83.94,2,0,0,0,12,4,3,39159,48.9,1,2,91.59,60.5,271613,Privacy,Pending,Compliant,94.0,76.6,9,Weekend,Q3
7585,2024-09-15,Store_022,South,8,36.47,17.63,33.45,6.4,80.75,3,3,2,3,14,4,2,19709,45.0,2,1,94.1,96.9,133338,Risk,Implemented,Compliant,62.8,90.5,9,Weekend,Q3
6665,2024-09-15,Store_011,South,13,59.12,46.01,52.78,11.6,96.88,5,4,2,3,7,7,1,89746,42.1,0,3,73.4,96.8,264259,Ethics,Under Review,Compliant,75.1,95.0,9,Weekend,Q3
8013,2024-09-15,Store_026,East,8,91.19,39.32,55.22,1.7,85.55,2,4,1,1,3,3,3,76526,78.6,2,2,86.16,75.2,90939,Audit,Pending,Compliant,93.4,98.0,9,Weekend,Q3
13020,2024-09-15,Store_020,Central,7,63.5,1.56,39.16,5.6,82.67,2,3,4,2,5,4,4,95562,67.7,1,3,94.1,81.6,280988,Ethics,Under Review,Compliant,98.5,82.9,9,Weekend,Q3
6789,2024-09-15,Store_010,Central,6,73.15,42.48,33.26,5.6,76.03,3,2,4,0,10,7,6,41847,48.7,0,2,85.99,81.0,356309,Ethics,Implemented,Compliant,79.4,96.9,9,Weekend,Q3
12865,2024-09-15,Store_042,Central,6,64.09,42.51,14.2,13.5,74.42,7,1,1,1,12,9,6,68934,49.4,0,1,75.83,89.7,86127,Board,Implemented,Compliant,98.4,91.0,9,Weekend,Q3
14531,2024-09-15,Store_043,Central,13,84.71,14.02,38.02,15.0,82.66,0,0,2,4,12,2,6,74020,72.9,1,3,90.53,94.0,322333,Risk,Implemented,Compliant,79.5,96.2,9,Weekend,Q3
6183,2024-09-15,Store_031,North,11,96.72,20.01,14.82,4.2,84.92,0,3,7,1,6,5,6,55043,74.3,0,2,93.03,98.0,120736,Risk,Implemented,Compliant,93.9,86.7,9,Weekend,Q3
13546,2024-09-15,Store_040,South,7,68.07,46.43,25.72,14.1,78.01,5,2,7,2,3,4,7,71065,63.0,2,2,78.3,75.9,107729,Audit,Implemented,Partial,80.1,95.1,9,Weekend,Q3
14653,2024-09-15,Store_015,Central,12,66.25,0.39,48.92,14.2,72.37,1,2,7,1,4,4,2,59764,91.4,1,0,74.86,61.8,33451,Board,Implemented,Compliant,99.8,96.2,9,Weekend,Q3
13762,2024-09-15,Store_035,Central,9,90.68,31.74,15.98,9.9,82.25,7,4,5,0,9,9,0,91671,81.8,2,1,96.96,64.6,396284,Ethics,Implemented,Compliant,53.0,89.5,9,Weekend,Q3
8703,2024-09-16,Store_043,West,11,81.82,34.95,37.56,3.4,96.0,0,2,5,0,1,8,3,4047,40.9,1,3,79.51,51.4,290439,Ethics,Implemented,Compliant,92.9,83.1,9,Weekday,Q3
51,2024-09-16,Store_014,West,8,80.96,49.04,52.67,4.9,74.26,5,4,2,3,11,7,2,71639,95.6,0,2,84.64,70.8,463054,Audit,Implemented,Compliant,95.0,76.9,9,Weekday,Q3
5624,2024-09-16,Store_024,North,12,98.04,9.62,58.75,1.6,80.4,5,3,4,2,1,6,3,87803,76.4,0,0,89.94,95.4,291715,Audit,Under Review,Partial,83.4,79.2,9,Weekday,Q3
